id,text,y
3282,章邯进兵击李归等荥阳下 破之 李归等死,1
3283,吾初八邺 与博陵崔文彦交游 尝说 王粲集,1
3284,既醉而退 曾不吝情去留,1
3285,大丈夫之遇知于天子 用力于当世者之所为也,1
3286,仲尼闻之曰 弟子志之,1
3287,某年某月某日 秦王与赵王一起饮酒 令赵王弹瑟,0
3288,嗟乎 师道之不传也久矣,1
3289,隋炀帝大业初,0
3290,过了一会儿 狼的眼睛好像闭上了 神情悠闲得很,0
3291,糅合徐陵 庾信诗风的流美清丽,0
3292,苏洵听了 无言以对 就为他们写了这篇画像记,0
3293,李家的孩子蟠 年龄十七,0
3294,山行六七里 渐闻水声潺潺而泻出于两峰之间者 酿泉也,1
3295,拖长绅者 昂昂乎庙堂之器也,1
3296,君怃然曰 顽童之为是心也,1
3297,陈从信回答说 我曾游历楚州 泗州 知道粮运的症结,0
3298,欲诛有功之人,1
3299,多为童幼婢妾之所点污,1
3300,做到取舍有序 变化适时,0
3301,宗元白,1
3302,加以砂砾所伤 惨於矛戟,1
3303,当此时 诸郡县苦秦吏者,1
3304,则摧败拉毁之者过半 其为变亦酷矣,1
3305,此人姓什么叫什么 怎么会毫无名声,0
3306,以直谏事仁宗皇帝,1
3307,自庶士以下 皆衣其夫,1
3308,幂锦张烛 客来指以自负,1
3309,因而最终被任用为宰相,0
3310,必不可避 亦当忍之 犹如伯叔 兄弟,1
3311,他的母亲叹了一口气说,0
3312,诸侯恐惧 会盟而谋弱秦 不爱珍器 重宝 肥饶之地,1
3313,如今市场上的米价昂贵 官价每斗七十钱,0
3314,我跟你们尽力挖平险峻的大山 使道路一直通到豫州南部,0
3315,且夫水之积也不厚 则其负大舟也无力,1
3316,即须两纸疏义 燕寝 讲堂 亦复何在,1
3317,便云我能治民 不知诚己刑物,1
3318,茶 是我国南方的优良树木,0
3319,不整治修饰 怎能由旧变新呢,0
3320,恣其所安 久而益敬,1
3321,父老叩头说 我们所生活的边界地区 多侵扰 盗窃之事,0
3322,蔺相如就掉转车子回避,0
3323,是为了住宅的华丽 妻妾的侍奉和认识的穷人感激我吗,0
3324,于是六国之士 有宁越 徐尚 苏秦 杜赫之属为之谋,1
3325,每个皇帝在位的时期 都有著名诗人出现,0
3326,毅则以禽兽视之 亦何恨哉,1
3327,让我奉上白璧一双 拜两拜敬献给大王,0
3328,或告曰 截冠雄鸡 客鸡也 予里东鄙夫曰陈氏之鸡焉,1
3329,这都是我造成的灾难 又能抱怨谁呢,0
3330,忽然有一个人大声呼叫,0
3331,夺项王天下的人一定是刘邦,0
3332,秦令少府章邯免郦山徒 人奴产子生,1
3333,还需要勤奋学习 何况是普通百姓之人呢,0
3334,吁 今日 君 卢氏也 又家于人间,1
3335,有屠人货肉归 日已暮 欻一狼来 瞰担上肉,1
3336,项王说 沛公在哪里 张良说,0
3337,郡任命他为主簿 州辟从事史 西曹主簿,0
3338,人不是生下来就懂得道理的,0
3339,便走上前去说,0
3340,虎豹远迹兮 蛟龙遁藏,1
3341,凭斑丝隐囊 列器玩于左右 从容出入,1
3342,以言 慎无相避 者 偶然耳 岂有意哉,1
3343,即使我死了 还有儿子在呀,0
3344,懿敏公的儿子王巩 跟我交游,0
3345,老百姓基本上逃跑了,0
3346,魏收之在议曹 与诸博士议宗庙事 引据 汉似,1
3347,阙秦以利晋 唯君图之,1
3348,遇不可 必达其志 决非偶然者,1
3349,夫夷以近 则游者众,1
3350,有不从张氏兄弟死守者 齿此剑,1
3351,所以周武王也不能废弃他们,0
3352,遍地是里巷宅舍 许多钟鸣鼎食的富贵人家,0
3353,自己想赢得那个美名,0
3354,毅深为之戚 乃致书囊中,1
3355,于是项伯又连夜离去 回到军营里,0
3356,礼经 父之遗书 母之杯圈,1
3357,而马匹瘦弱奴仆憔悴 勉强充数而已,0
3358,至於今日 十年一理 犹不遗忘,1
3359,其他不能统统的记起 大体如此,0
3360,善制兵 谨择守 则理平矣,1
3361,我长久居住在金陵 多次见人指点谢公墩的位置,0
3362,我围荥阳城弗能下 秦军至 必大败,1
3363,如今人方为刀俎 我为鱼肉 何辞为 于是遂去,1
3364,大概都出于这吧,0
3365,将军宜枉驾顾之,1
3366,张良说 是沛公的参乘樊哙,0
3367,子婴孤立无亲 危弱无辅,1
3368,段太尉告诫他的家属说,0
3369,天子赞同道,0
3370,这两种说法哪一种是对的呢 我听申包胥曾经说过,0
3371,秦君之间互相不信任 从这件事就可以看出来了,0
3372,即使有十个鲁公 又有什么办法,0
3373,以戈舂黍也 以锥餐壶也 不可以得之矣,1
3374,向上效法法虞 夏时代的典章 深远博大得无边无际,0
3375,但是鸟儿只知道山林中的快乐 却不知道人们的快乐,0
3376,我不及曾参 子不如华 元,1
3377,以代替周王朝的法典,0
3378,罗彦等糾乡兵二千分陴守,1
3379,宁有杀其婿而纳其妻者邪 一不可也,1
3380,从前虞国的宫之奇从小生长在虞君身边,0
3381,秦有余力而制其弊 追亡逐北 伏尸百万 流血飘橹,1
3382,如今因为一个猪头的缘故 能和众贤才沐浴在云山雾海之中,0
3383,夫殷 周之不革者 是不得已也,1
3384,老父之罪 不能鉴听,1
3385,诏书问青州刺史程喜 宁为守节高乎 审老疾尪顿邪,1
3386,路旁有个农民留下的田间休息处,0
3387,仪礼 是用来节制人的行为的,0
3388,一碗饭 一碗汤 得到它就能活下去 不得到它就会饿死,0
3389,而视茫茫 而发苍苍 而齿牙动摇,1
3390,那尧舜的教导 就不如妻子的劝解,0
3391,悠然自得 毛羽鳞鬣之间皆有喜气,1
3392,舍其粱肉 邻有糠糟而欲窃之——此为何若人,1
3393,侍廓清京都 出行东泰 不愁不开国授土啊,0
3394,堤之上植榆柳 益旧总为三万一百,1
3395,一个屠户在晚上回家,0
3396,傍晚 他躺在床上休息时想这件事 说,0
3397,就在他上任的当天 就下命令让驻军回去,0
3398,向北叩拜 又互相下拜共同立誓,0
3399,又说,0
3400,乐记 是音乐所以成立的根据 所以长于调和性情,0
3401,悉发以击楚大军 尽败之,1
3402,丹不忍以己之私 而伤长者之意 愿足下更虑之,1
3403,具有五种德性,0
3404,其势必不敢留君 而束君归赵矣,1
3405,燕 赵 韩 魏闻之 皆朝于齐 此所谓战胜于朝廷,1
3406,有过失就要避开不能参加祭祀,0
3407,后汉大臣陈蕃说过,0
3408,万一他们不起来闹事,0
3409,与平原人华歆 同县人邴原为好友,0
3410,经岁余 有一子,1
3411,朝夕处事 犹恐忘先人之业,1
3412,元帝的往来书信 都叫他代写,0
3413,秦使章邯将而东征 章邯因其三军之众,1
3414,夫迹晦名彰 风高尘绝,1
3415,我年幼时就非常爱好读书,0
3416,实行封建制 并不是古代圣人的本意,0
3417,坐须臾 沛公起如厕 因招樊哙出,1
3418,一宿皆办 遂得百馀日抗拒凶逆,1
3419,其交未亲 其民未附 名曰亡秦 其实利之也,1
3420,希望陛下稍微减少吃喝玩乐 多留心政事,0
3421,伏维睿圣文武皇帝陛下 神圣英武,1
3422,而且我又将和越州的人谋划治理已废弛的南湖,0
3423,曩与吾祖居者 今其室十无一焉,1
3424,管宁说 每次阅读曾子 王骏的话,0
3425,金城千里 子孙帝王万世之业也,1
3426,把一个混乱的社会引导到正确的轨道上来 没有比 春秋 更有用了,0
3427,韩广曰 广母在赵 不可,1
3428,遂卧军中,1
3429,序八州而朝同列 百有余年矣,1
3430,侍中 侍郎郭攸之 费祎 董允等人,0
3431,文章之体 标举兴会,1
3432,选择贫瘠之地让百姓定居下来 使百姓劳作,0
3433,得非诸侯之盛强 末大不掉之咎欤,1
3434,一老河兵闻之 又笑曰 凡河中失石 当求之于上流,1
3435,披紫衣 执青玉,1
3436,于是周王朝的统治权分散到十二个诸侯国,0
3437,令陈人武臣 张耳 陈馀徇赵地,1
3438,以中有足乐者 不知口体之奉不若人也,1
3439,自是已后 遂绝影响,1
3440,问他们为什么讥笑 就说,0
3441,不知卿家君法孤 孤法卿父 元方曰 周公 孔子异世而出,1
3442,睢园绿竹 气凌彭泽之樽 邺水朱华 光照临川之笔,1
3443,既成 而田不病旱 舟不病涸 鱼雁茭苇,1
3444,郭晞出来见太尉 太尉说,0
3445,东一里 逾岭 已陟东壁回环上,1
3446,狃于见闻 岂所能尽,1
3447,转相仿效 惟恐后时,1
3448,屠夫用力吹了一阵儿 觉得狼不怎么动了,0
3449,不久官吏谋求增加职田就私自扩大占湖造田面积,0
3450,法的除恶作用容易见到 而礼的防患作用难以被人们理解,0
3451,冯唐容易衰老 李广难得封侯,0
3452,太尉说,0
3453,褒禅山亦谓之华山 唐浮图慧褒始舍于其址,1
3454,因循面墙 亦为愚耳,1
3455,是我之妄取无穷期也,1
3456,途中忽然辟有洞门 引进日光,0
3457,而是有私心 是要使诸侯为自己出力,0
3458,诸侯们出身平民 是为了利益联合起来,0
3459,不可胜数 安足贵学乎,1
3460,尚书王元景兄弟 皆号名人 其父名云 字罗汉,1
3461,没有当作值得忧虑的事,0
3462,子婴登位 最终也不曾觉悟,0
3463,携幼入室 有酒盈樽,1
3464,拔剑撞而破之 曰,1
3465,既已西渡 尽封还之,1
3466,勒石于太学 以正其阙,1
3467,然犹有不能逃白刃 死非命焉,1
3468,奈何取之尽锱铢 用之如泥沙,1
3469,博学求之 无不利於事也,1
3470,又顷之 南郊陈古渔至,1
3471,没有一次不对桓 灵二帝的做法感到叹息痛心遗憾的,0
3472,听说大王有意要责备他 脱身独自离开 已经回到军营了,0
3473,就可结成兄弟 只需看年纪老少 不讲是非,0
3474,微夫人之力不及此,1
3475,我们的猪鸡鹅鸭 都用来提供给官吏了,0
3476,若夫商财贿之有亡 计班资之崇庳,1
3477,如旋转的水涡 高高地耸立着 不知道它有几千万座,0
3478,陈王斩之,1
3479,素怯懦者 欲其观古人之达生委命,1
3480,孙权说 我难道想要你研究儒家经典,0
3481,言未毕 泣,1
3482,从前文王被囚禁在羑里 就推演了 周易,0
3483,徐文远的哥哥徐休卖书度日,0
3484,人家对他来求借不感到厌烦,0
3485,而长江的波浪如同卷起的白雪,0
3486,古人之观于天地 山川 草木 虫鱼 鸟兽,1
3487,到孩子懂事时 就认为这些道理本来就是这样,0
3488,屠户又把骨头投给它 后面得到骨头的狼停住了脚步,0
3489,止一岁 请归取其孥,1
3490,礼经上说 父亲留下的书籍 母亲用过的杯圈,0
3491,先生口不绝吟于六艺之文,1
3492,他跨进另一间屋子 一边洗澡 一边考虑,0
3493,章邯已破伍徐 击陈 柱国房君死,1
3494,没有答应 亳州有百姓向官府诉讼,0
3495,日落便督促嫔妃们,0
3496,李密执弟子礼节向北面拜见他,0
3497,嗟我妇子 乐此岁丰,1
3498,假若吴 楚等七国叛乱时,0
3499,或遇其叱咄 色愈恭 礼愈至 不敢出一言以复,1
3500,才能随处可以安身,0
3501,楚王问其故,1
3502,有人又认为,0
3503,口好之五味 心利之有天下,1
3504,谤辱彰道路 子诬母为妾,1
3505,皆袭祖沿流 坦然明白,1
3506,一箪食 一豆羹 得之则生 弗得则死,1
3507,日夜望将军至 岂敢反乎 愿伯具言臣之不敢倍德也,1
3508,随峡入 所谓泸江桥大道也,1
3509,完全不委派属下的官吏 人们因为不被干扰,0
3510,太守是谁呢,0
3511,衣服殊制 口不言先王之法言,1
3512,凡为文章 犹人乘骐骥 虽有逸气,1
3513,迨诉频切 又得罪舅姑,1
3514,先帝考虑到蜀汉和曹贼不能并存,0
3515,言未既 有笑于列者曰 先生欺余哉,1
3516,使云我能为相 不知敬鬼事神,1
3517,秦王色挠 长跪而谢之曰 先生坐 何至于此,1
3518,非吾所谓传其道解其惑者也,1
3519,压成一块后 拿起来 另外换一个模型再做,0
3520,故五月渡泸 深入不毛,1
3521,廉颇 蔺相如计曰 王不行 示赵弱且怯也,1
3522,于是山东诸侯各国共同起兵,0
3523,所以在府州任职前后长达十余年,0
3524,须臾 又闻怨苦 久而不已,1
3525,辘辘的车声越听越远 无影无踪 不知道它去到什么地方,0
3526,则尧舜之道 不如寡妻之诲谕,1
3527,就与邴原及平原人王烈等到辽东郡,0
3528,请来献见者不可胜道,1
3529,奔走万里路终于来到 却受彝人叛乱阻碍,0
3530,在湖的北面引水挖掘了漕渠运粮的水道,0
3531,比权量力 则不可同年而语矣,1
3532,伯牙善鼓琴 钟子期善听,1
3533,于是秦人拱手而取西河之外,1
3534,太平兴国七年 因为秦王廷美的事件牵连获罪,0
3535,此臣所以报先帝而忠陛下之职分也,1
3536,即使不能一一明察 但我一定根据实情合理裁决,0
3537,因此说,0
3538,或有狼藉几案 分散部帙,1
3539,再没有把天子看作天子的了,0
3540,往东流到洞口还有一里左右,0
3541,罗俊守东城 罗彦守西北 罗辅为机动部队,0
3542,建议景帝削弱山东诸侯各国的实力,0
3543,四美具 二难并,1
3544,闻大王有意督过之,1
3545,本性不高兴的事不做 情意不相合人不去结交,0
3546,其后秦伐赵 拔石城,1
3547,地势极而南溟深 天柱高而北辰远,1
3548,闻黄霸之明审 睹汲黯之简靖 拜之可也,1
3549,足下前章要仆文章古书,1
3550,尤非所谓知理者也,1
3551,使您的百姓不受侵害,0
3552,夫叱大儿声 一时齐发 众妙毕备,1
3553,岳阳楼见到的水面稍窄 前面能看到长江北岸,0
3554,陈王征国之豪杰与计,1
3555,刚才的一切都消失了,0
3556,为人臣子而不通于 春秋 之义者,1
3557,像颜回 闵损那样的人 哪能常有,0
3558,旬有五日而后反,1
3559,郡县制的州县地方官,0
3560,郭晞全营士兵大肆喧哗 全部披上铠甲,0
3561,柳条将舒未舒 柔梢披风 麦田浅鬣寸许,1
3562,则顾人答策 三九公宴,1
3563,我所以这样忍让 就是将国家的危难放在前面,0
3564,我才后悔被导游耽误了 于是离开水洞,0
3565,多以 妾媵终家事,1
3566,卿的妻子做腰带,0
3567,春秋 采善贬恶 推三代之德 褒周室,1
3568,是我国古代家庭教育理论宝库中的一份珍贵遗产,0
3569,亳州以前没有偷盗之事 如今多了 那些盗贼来自霍丘,0
3570,官印封好只等您来已好久了,0
3571,并解散守备人员 他还派人对郡县长官说,0
3572,来到了县衙门 见了李知县 只见他态度温顺谦恭,0
3573,近塞之人 死者十九,1
3574,江东的妇女 很少对外交往,0
3575,河北人士全不辨之 名亦呼为字 字固呼为字,1
3576,为天子管理百姓 他能做到孜孜不倦 这就是你们的张公,0
3577,登东皋以舒啸 临清流而赋诗,1
3578,汹涌的江水向东倾泻 水捣洞穴,0
3579,而忠臣不敢进谏言 智士不敢出主意,0
3580,既正 油然而退 无矜容,1
3581,等到春夏季节 九条河流发水以后才有眼前的湖面,0
3582,孔子在陈国和蔡国受到困厄 就写作 春秋,0
3583,钱塘君复再拜,1
3584,但明练经文 粗通注义,1
3585,一屠暮行 为狼所逼,1
3586,不要让它乱了奔走的轨迹,0
3587,一时有 丁君写的十张纸 比,0
3588,以为天下仪表 贬天子 退诸侯,1
3589,虽然不曾担任宰相 任用与丞相没有区别,0
3590,闲云潭影日悠悠 物换星移几度秋,1
3591,君子知夫不全不粹之不足以为美也 故诵数以贯之,1
3592,长八尺 美须眉,1
3593,椎釜鬲瓮盎盈道上 袒臂徐去 至撞杀孕妇人,1
3594,自兹以降 虽孔子圣师,1
3595,六国破灭 非兵不利,1
3596,也不存在什么可不可以表达出来的人,0
3597,公曰 吾不能早用子 今急而求子 是寡人之过也,1
3598,从总体上看,0
3599,孔子曰 三人行 则必有我师,1
3600,选用了其中对改变教化最有好处的三百篇 其他的诗就失传了,0
3601,左君叫他们进来 说 父老乡亲实在辛苦了,0
3602,洞上面又有绝壁旋绕 所以自然是奇妙绝顶,0
3603,下临水湄 径之 水阔三丈 洞高五六丈,1
3604,卿言多务 孰若孤 孤常读书 自以为大有所益,1
3605,卖者笑曰 吾业是有年矣,1
3606,亚父者 范增也,1
3607,南阳有人 为生奥博 性殊俭吝,1
3608,东野云 汝殁以六月二日 耿兰之报无月日,1
3609,乃破琴绝弦 终身不复鼓,1
3610,特意派遣将领把守函谷关的原因,0
3611,夜晚反省自己有无过错直到没有什么不满意的地方,0
3612,秦国的土地可以全部占领而称王,0
3613,抟扶摇羊角而上者九万里 绝云气 负青天,1
3614,右卫将军晔 才应通敏 理怀清要,1
3615,王丹与侯霸子语 字霸为君房,1
3616,所以他们或刚健雄壮或低沉高昂或忧怨哀伤或悲痛离别的诗作,0
3617,只是由于衰病懒散 这一愿望未能实现,0
3618,阅十余岁 僧募金重修 求石兽于水中 竟不可得,1
3619,蔺相如也说 请你们用秦国的咸阳向赵王献礼,0
3620,他从不把得失放在心上 从此过完自己的一生,0
3621,子孙逃窜 莫肯在家,1
3622,并不是什么大公无私的美德,0
3623,晞不解衣 戒候卒击柝卫太尉,1
3624,告诉刘邦说,0
3625,霍丘左君不能容忍盗贼,0
